,accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,day_time,year
7826,7826,Bangalore,Karnataka,12.863376,77.539011,2024-03-09,15:00,15,Saturday,True,urban,5,1,clear,high,24,high,drunk driving,minor,1,0,False,Afternoon,2024
7827,7827,Delhi,Delhi,28.493529,77.100473,2024-07-16,6:00,6,Tuesday,False,highway,1,0,rain,medium,24,medium,overspeeding,minor,1,0,False,Moring,2024
7828,7828,Kolkata,West Bengal,22.64261,88.494435,2025-04-12,19:00,19,Saturday,True,rural,1,1,rain,medium,28,high,overspeeding,minor,4,2,True,Evening,2025
7829,7829,Kolkata,West Bengal,22.614005,88.302562,2022-03-21,2:00,2,Monday,False,rural,1,1,rain,medium,25,low,drunk driving,minor,5,2,False,Moring,2022
7830,7830,Mumbai,Maharashtra,19.138477,72.954467,2023-06-22,16:00,16,Thursday,False,rural,4,0,clear,high,32,medium,drunk driving,minor,4,2,False,Evening,2023
7831,7831,Kolkata,West Bengal,22.469228,88.373552,2023-07-06,2:00,2,Thursday,False,urban,1,1,fog,low,27,low,poor road,major,5,5,False,Moring,2023
7832,7832,Mumbai,Maharashtra,19.029791,72.728512,2024-05-11,0:00,0,Saturday,True,rural,1,1,fog,low,16,high,overspeeding,minor,4,2,False,Moring,2024
7833,7833,Pune,Maharashtra,18.530738,73.889757,2025-03-27,16:00,16,Thursday,False,rural,2,0,clear,high,15,medium,overspeeding,major,2,1,False,Evening,2025
7834,7834,Delhi,Delhi,28.896587,77.126015,2023-02-22,13:00,13,Wednesday,False,rural,1,0,rain,medium,23,medium,overspeeding,minor,1,0,False,Afternoon,2023
7835,7835,Chennai,Tamil Nadu,13.076606,80.157968,2024-01-06,20:00,20,Saturday,True,rural,5,1,clear,high,22,low,distraction,minor,4,3,False,Night,2024
7836,7836,Chandigarh,Punjab,30.778268,76.793966,2023-05-13,6:00,6,Saturday,True,highway,4,0,clear,high,36,medium,drunk driving,minor,1,0,False,Moring,2023
7837,7837,Chennai,Tamil Nadu,12.981348,80.253039,2022-01-13,15:00,15,Thursday,False,urban,5,0,rain,low,34,high,poor road,fatal,2,2,False,Afternoon,2022
7838,7838,Chennai,Tamil Nadu,13.18836,80.181674,2022-10-21,17:00,17,Friday,False,highway,2,1,fog,low,29,medium,poor road,fatal,2,2,True,Evening,2022
7839,7839,Bangalore,Karnataka,12.929268,77.636578,2023-12-20,16:00,16,Wednesday,False,urban,3,1,rain,medium,33,high,poor road,minor,4,4,False,Evening,2023
7840,7840,Bangalore,Karnataka,13.03107,77.668531,2023-06-07,21:00,21,Wednesday,False,urban,5,0,rain,low,15,high,distraction,minor,4,2,False,Night,2023
7841,7841,Bangalore,Karnataka,13.075043,77.510593,2023-07-23,23:00,23,Sunday,True,urban,3,0,clear,high,33,medium,overspeeding,minor,2,1,False,Night,2023
7842,7842,Chennai,Tamil Nadu,13.16598,80.174643,2023-07-28,20:00,20,Friday,False,highway,1,1,rain,low,27,low,distraction,minor,1,1,False,Night,2023
7843,7843,Chennai,Tamil Nadu,12.92145,80.107864,2024-09-10,14:00,14,Tuesday,False,highway,1,1,rain,low,21,low,drunk driving,minor,5,2,False,Afternoon,2024
7844,7844,Delhi,Delhi,28.730153,77.110157,2022-03-10,10:00,10,Thursday,False,rural,2,0,clear,high,30,medium,weather,major,1,1,True,Moring,2022
7845,7845,Bangalore,Karnataka,12.911368,77.672486,2024-02-01,19:00,19,Thursday,False,urban,2,0,clear,high,20,high,weather,minor,1,0,True,Evening,2024
7846,7846,Kolkata,West Bengal,22.697101,88.294862,2022-06-29,17:00,17,Wednesday,False,highway,5,1,rain,low,32,high,drunk driving,major,5,0,True,Evening,2022
7847,7847,Chennai,Tamil Nadu,13.154324,80.286096,2023-05-04,0:00,0,Thursday,False,highway,4,1,fog,low,15,low,weather,major,1,0,False,Moring,2023
7848,7848,Pune,Maharashtra,18.460103,73.957579,2024-11-22,11:00,11,Friday,False,urban,2,0,fog,low,15,low,overspeeding,major,3,2,False,Moring,2024
7849,7849,Hyderabad,Telangana,17.20649,78.313778,2025-01-22,3:00,3,Wednesday,False,urban,4,0,clear,high,19,low,poor road,major,3,2,False,Moring,2025
7850,7850,Hyderabad,Telangana,17.392836,78.54288,2025-04-11,16:00,16,Friday,False,urban,6,0,fog,low,27,high,overspeeding,minor,4,1,False,Evening,2025
7851,7851,Chennai,Tamil Nadu,13.184819,80.179146,2024-04-19,21:00,21,Friday,False,urban,3,1,fog,low,29,low,distraction,major,2,2,False,Night,2024
7852,7852,Chandigarh,Punjab,30.741673,76.723274,2025-01-07,23:00,23,Tuesday,False,urban,5,0,fog,low,21,low,overspeeding,minor,4,2,False,Night,2025
7853,7853,Hyderabad,Telangana,17.566864,78.465182,2024-01-23,17:00,17,Tuesday,False,rural,3,0,clear,high,33,low,overspeeding,minor,1,0,True,Evening,2024
7854,7854,Pune,Maharashtra,18.453543,73.801205,2023-01-30,2:00,2,Monday,False,highway,6,1,fog,low,23,medium,drunk driving,minor,1,0,False,Moring,2023
7855,7855,Hyderabad,Telangana,17.50238,78.237323,2022-03-27,11:00,11,Sunday,True,rural,5,0,clear,high,22,high,poor road,major,1,0,False,Moring,2022
7856,7856,Chennai,Tamil Nadu,12.92456,80.1695,2024-11-14,1:00,1,Thursday,False,rural,5,1,rain,medium,15,low,poor road,major,5,4,False,Moring,2024
7857,7857,Chennai,Tamil Nadu,13.137303,80.112927,2023-05-28,2:00,2,Sunday,True,urban,2,1,rain,medium,28,medium,weather,major,3,3,False,Moring,2023
7858,7858,Chennai,Tamil Nadu,12.804088,80.191241,2022-03-12,0:00,0,Saturday,True,rural,3,1,fog,low,19,medium,poor road,major,3,0,False,Moring,2022
7859,7859,Mumbai,Maharashtra,19.053083,72.919646,2023-03-06,17:00,17,Monday,False,highway,2,1,fog,low,25,high,weather,fatal,4,4,True,Evening,2023
7860,7860,Chennai,Tamil Nadu,13.15157,80.238062,2022-05-11,22:00,22,Wednesday,False,highway,3,1,rain,medium,35,high,distraction,major,3,1,False,Night,2022
7861,7861,Bangalore,Karnataka,12.965884,77.596285,2022-03-22,13:00,13,Tuesday,False,highway,1,1,rain,low,32,medium,poor road,fatal,4,4,False,Afternoon,2022
7862,7862,Kolkata,West Bengal,22.618947,88.383793,2024-02-02,20:00,20,Friday,False,urban,2,1,rain,medium,29,medium,poor road,minor,2,1,False,Night,2024
7863,7863,Delhi,Delhi,28.533428,77.005112,2023-04-14,15:00,15,Friday,False,urban,4,1,fog,low,24,low,distraction,major,4,0,False,Afternoon,2023
7864,7864,Bangalore,Karnataka,12.808663,77.442338,2023-07-04,19:00,19,Tuesday,False,highway,4,0,rain,medium,21,high,overspeeding,minor,4,2,True,Evening,2023
7865,7865,Kolkata,West Bengal,22.564936,88.219594,2023-06-10,20:00,20,Saturday,True,highway,4,0,fog,low,15,low,drunk driving,minor,4,1,False,Night,2023
7866,7866,Hyderabad,Telangana,17.580263,78.373688,2023-09-01,4:00,4,Friday,False,rural,3,0,rain,low,16,high,distraction,fatal,5,5,False,Moring,2023
7867,7867,Pune,Maharashtra,18.401251,73.93012,2022-09-14,7:00,7,Wednesday,False,highway,2,0,rain,low,21,medium,poor road,minor,4,1,False,Moring,2022
7868,7868,Hyderabad,Telangana,17.319374,78.451864,2024-08-23,20:00,20,Friday,False,highway,2,1,rain,low,16,high,weather,major,1,1,False,Night,2024
7869,7869,Kolkata,West Bengal,22.662458,88.222528,2024-05-16,11:00,11,Thursday,False,highway,6,1,fog,low,28,medium,overspeeding,minor,4,0,False,Moring,2024
7870,7870,Chennai,Tamil Nadu,13.196671,80.114744,2025-02-06,10:00,10,Thursday,False,urban,3,0,rain,low,23,medium,poor road,minor,4,4,True,Moring,2025
7871,7871,Hyderabad,Telangana,17.217279,78.518074,2023-02-01,13:00,13,Wednesday,False,urban,4,0,fog,low,24,low,poor road,major,3,1,False,Afternoon,2023
7872,7872,Chennai,Tamil Nadu,12.827074,80.13191,2025-02-17,19:00,19,Monday,False,urban,4,1,clear,high,24,low,weather,minor,1,1,True,Evening,2025
7873,7873,Mumbai,Maharashtra,18.947837,72.81234,2022-08-31,2:00,2,Wednesday,False,rural,1,1,clear,high,30,medium,drunk driving,fatal,5,5,False,Moring,2022
7874,7874,Pune,Maharashtra,18.467289,73.831702,2024-03-12,19:00,19,Tuesday,False,urban,2,1,clear,high,29,low,poor road,major,1,1,True,Evening,2024
7875,7875,Chandigarh,Punjab,30.639111,76.791537,2022-05-15,9:00,9,Sunday,True,highway,3,1,fog,low,34,high,poor road,minor,3,0,True,Moring,2022
7876,7876,Chandigarh,Punjab,30.625174,76.812883,2024-12-16,13:00,13,Monday,False,highway,3,1,fog,low,39,medium,overspeeding,fatal,2,2,False,Afternoon,2024
7877,7877,Delhi,Delhi,28.874924,76.873585,2022-01-23,17:00,17,Sunday,True,highway,3,1,rain,low,29,low,drunk driving,minor,4,0,True,Evening,2022
7878,7878,Pune,Maharashtra,18.447278,73.992859,2024-04-02,14:00,14,Tuesday,False,rural,1,0,fog,low,31,low,drunk driving,minor,4,3,False,Afternoon,2024
7879,7879,Kolkata,West Bengal,22.586151,88.331787,2023-01-15,1:00,1,Sunday,True,urban,4,0,clear,high,16,low,distraction,major,1,1,False,Moring,2023
7880,7880,Chandigarh,Punjab,30.76113,76.703048,2023-03-18,22:00,22,Saturday,True,highway,1,1,fog,low,20,low,poor road,major,4,2,False,Night,2023
7881,7881,Kolkata,West Bengal,22.463007,88.372673,2024-11-20,21:00,21,Wednesday,False,highway,3,0,rain,low,37,low,poor road,fatal,2,2,False,Night,2024
7882,7882,Pune,Maharashtra,18.679536,73.725689,2025-01-09,12:00,12,Thursday,False,rural,4,1,rain,medium,15,high,overspeeding,minor,3,3,False,Afternoon,2025
7883,7883,Chennai,Tamil Nadu,12.942687,80.173551,2023-07-04,3:00,3,Tuesday,False,highway,2,0,rain,low,40,low,drunk driving,minor,3,3,False,Moring,2023
7884,7884,Mumbai,Maharashtra,18.887933,72.734909,2023-04-19,23:00,23,Wednesday,False,rural,6,0,clear,high,37,low,overspeeding,major,1,1,False,Night,2023
7885,7885,Pune,Maharashtra,18.65749,73.833754,2022-04-21,10:00,10,Thursday,False,urban,2,0,clear,high,38,medium,drunk driving,minor,2,0,True,Moring,2022
7886,7886,Bangalore,Karnataka,13.103007,77.489773,2022-05-01,21:00,21,Sunday,True,rural,3,0,clear,high,23,low,overspeeding,minor,3,0,False,Night,2022
7887,7887,Chandigarh,Punjab,30.613339,76.742008,2024-10-03,2:00,2,Thursday,False,highway,4,0,clear,high,21,low,overspeeding,minor,1,1,False,Moring,2024
7888,7888,Hyderabad,Telangana,17.374818,78.23939,2023-07-15,17:00,17,Saturday,True,urban,1,1,fog,low,37,high,poor road,major,1,0,True,Evening,2023
7889,7889,Chennai,Tamil Nadu,13.184485,80.191928,2024-12-07,23:00,23,Saturday,True,rural,6,1,rain,low,37,low,poor road,major,5,0,False,Night,2024
7890,7890,Mumbai,Maharashtra,19.010017,72.845977,2023-01-03,22:00,22,Tuesday,False,urban,1,0,fog,low,35,high,distraction,major,3,1,False,Night,2023
7891,7891,Mumbai,Maharashtra,19.020643,72.894863,2023-09-15,7:00,7,Friday,False,urban,1,1,fog,low,19,high,distraction,major,5,4,False,Moring,2023
7892,7892,Kolkata,West Bengal,22.556337,88.457789,2022-07-12,11:00,11,Tuesday,False,highway,3,1,clear,high,20,medium,weather,minor,2,2,False,Moring,2022
7893,7893,Chennai,Tamil Nadu,13.082649,80.236719,2022-10-03,17:00,17,Monday,False,urban,2,1,fog,low,20,high,poor road,fatal,1,1,True,Evening,2022
7894,7894,Mumbai,Maharashtra,19.064717,72.858536,2022-02-01,11:00,11,Tuesday,False,highway,3,1,rain,medium,24,high,poor road,minor,1,0,False,Moring,2022
7895,7895,Chandigarh,Punjab,30.758098,76.77111,2023-09-02,15:00,15,Saturday,True,urban,3,1,fog,low,21,medium,overspeeding,minor,4,4,False,Afternoon,2023
7896,7896,Mumbai,Maharashtra,19.114333,72.840597,2023-03-11,20:00,20,Saturday,True,highway,1,0,clear,high,18,high,overspeeding,minor,4,0,False,Night,2023
7897,7897,Kolkata,West Bengal,22.498733,88.44132,2023-10-29,22:00,22,Sunday,True,highway,4,0,fog,low,26,medium,distraction,major,5,3,False,Night,2023
7898,7898,Kolkata,West Bengal,22.570766,88.407623,2024-09-30,0:00,0,Monday,False,rural,2,1,fog,low,23,low,distraction,major,5,5,False,Moring,2024
7899,7899,Hyderabad,Telangana,17.419341,78.315047,2024-08-20,11:00,11,Tuesday,False,rural,1,0,fog,low,16,high,overspeeding,major,2,2,False,Moring,2024
7900,7900,Mumbai,Maharashtra,19.13834,72.857542,2025-01-18,17:00,17,Saturday,True,rural,6,0,clear,high,38,low,poor road,minor,3,1,True,Evening,2025
7901,7901,Delhi,Delhi,28.492172,76.934352,2024-11-27,17:00,17,Wednesday,False,urban,2,1,rain,medium,19,high,drunk driving,minor,4,4,True,Evening,2024
7902,7902,Bangalore,Karnataka,13.161854,77.451876,2022-10-10,6:00,6,Monday,False,rural,4,1,fog,low,20,low,overspeeding,minor,2,1,False,Moring,2022
7903,7903,Kolkata,West Bengal,22.63795,88.212299,2023-11-23,22:00,22,Thursday,False,rural,5,0,rain,low,23,low,weather,minor,5,0,False,Night,2023
7904,7904,Mumbai,Maharashtra,18.921454,72.929479,2022-10-28,13:00,13,Friday,False,highway,3,0,fog,low,18,high,overspeeding,minor,3,3,False,Afternoon,2022
7905,7905,Kolkata,West Bengal,22.610451,88.39417,2022-09-11,15:00,15,Sunday,True,highway,2,1,clear,high,32,high,overspeeding,major,3,0,False,Afternoon,2022
7906,7906,Pune,Maharashtra,18.471716,73.841469,2023-02-06,16:00,16,Monday,False,urban,4,1,rain,low,39,medium,weather,fatal,1,1,False,Evening,2023
7907,7907,Chennai,Tamil Nadu,13.042529,80.281697,2023-03-11,3:00,3,Saturday,True,rural,3,0,rain,low,38,low,drunk driving,fatal,5,5,False,Moring,2023
7908,7908,Chennai,Tamil Nadu,13.131492,80.223459,2024-08-07,11:00,11,Wednesday,False,rural,2,1,fog,low,38,high,poor road,minor,2,2,False,Moring,2024
7909,7909,Chennai,Tamil Nadu,13.166682,80.166906,2024-01-31,7:00,7,Wednesday,False,highway,5,1,clear,high,22,medium,distraction,major,1,1,False,Moring,2024
7910,7910,Chandigarh,Punjab,30.664651,76.876688,2022-04-10,17:00,17,Sunday,True,rural,6,1,clear,high,26,high,distraction,minor,1,1,True,Evening,2022
7911,7911,Chennai,Tamil Nadu,12.992936,80.241523,2024-11-12,17:00,17,Tuesday,False,urban,6,0,rain,medium,16,medium,drunk driving,minor,1,0,True,Evening,2024
7912,7912,Chennai,Tamil Nadu,12.912718,80.27314,2023-09-29,15:00,15,Friday,False,urban,4,1,clear,high,21,medium,weather,minor,4,0,False,Afternoon,2023
7913,7913,Kolkata,West Bengal,22.622599,88.459719,2022-03-27,19:00,19,Sunday,True,rural,5,0,rain,low,22,high,weather,minor,2,1,True,Evening,2022
7914,7914,Delhi,Delhi,28.430464,76.819428,2024-04-26,10:00,10,Friday,False,rural,3,1,clear,high,36,high,drunk driving,minor,1,1,True,Moring,2024
7915,7915,Hyderabad,Telangana,17.576294,78.445542,2023-07-17,7:00,7,Monday,False,urban,6,1,fog,low,20,high,distraction,minor,2,0,False,Moring,2023
7916,7916,Delhi,Delhi,28.882481,77.047769,2024-12-16,1:00,1,Monday,False,rural,6,1,clear,high,16,low,distraction,minor,2,1,False,Moring,2024
7917,7917,Mumbai,Maharashtra,19.196264,72.776816,2023-02-09,21:00,21,Thursday,False,highway,5,0,clear,high,20,low,overspeeding,minor,4,2,False,Night,2023
7918,7918,Mumbai,Maharashtra,19.131219,72.927133,2023-06-18,20:00,20,Sunday,True,urban,1,0,rain,medium,15,low,overspeeding,major,4,2,False,Night,2023
7919,7919,Chandigarh,Punjab,30.614188,76.858177,2023-10-31,12:00,12,Tuesday,False,rural,5,0,clear,high,39,low,poor road,fatal,1,1,False,Afternoon,2023
7920,7920,Delhi,Delhi,28.694609,76.810198,2025-02-14,19:00,19,Friday,False,urban,5,1,clear,high,23,high,poor road,fatal,5,5,True,Evening,2025
7921,7921,Chandigarh,Punjab,30.739741,76.814306,2024-04-11,8:00,8,Thursday,False,urban,5,0,fog,low,25,high,weather,major,2,2,True,Moring,2024
7922,7922,Pune,Maharashtra,18.617037,73.837563,2022-07-15,20:00,20,Friday,False,urban,4,0,fog,low,22,high,poor road,major,4,3,False,Night,2022
7923,7923,Delhi,Delhi,28.688973,76.8819,2024-05-10,5:00,5,Friday,False,urban,6,0,clear,high,39,low,poor road,minor,3,2,False,Moring,2024
7924,7924,Kolkata,West Bengal,22.684128,88.300837,2023-04-06,21:00,21,Thursday,False,urban,5,1,clear,high,28,low,weather,minor,4,4,False,Night,2023
7925,7925,Hyderabad,Telangana,17.369209,78.527745,2024-07-12,20:00,20,Friday,False,highway,4,1,rain,medium,32,low,drunk driving,fatal,3,3,False,Night,2024
7926,7926,Hyderabad,Telangana,17.237979,78.24139,2023-05-06,14:00,14,Saturday,True,highway,6,1,fog,low,22,low,distraction,major,1,1,False,Afternoon,2023
7927,7927,Pune,Maharashtra,18.591027,73.849305,2023-07-18,16:00,16,Tuesday,False,highway,2,1,clear,high,37,medium,poor road,major,1,0,False,Evening,2023
7928,7928,Bangalore,Karnataka,13.075089,77.712605,2024-05-08,0:00,0,Wednesday,False,rural,1,0,rain,medium,15,medium,distraction,major,3,0,False,Moring,2024
7929,7929,Kolkata,West Bengal,22.555081,88.474856,2024-04-01,5:00,5,Monday,False,urban,4,0,fog,low,34,low,drunk driving,minor,4,1,False,Moring,2024
7930,7930,Pune,Maharashtra,18.521913,73.740138,2022-07-17,15:00,15,Sunday,True,urban,1,0,fog,low,19,high,poor road,major,3,1,False,Afternoon,2022
7931,7931,Kolkata,West Bengal,22.544399,88.469358,2022-02-12,1:00,1,Saturday,True,rural,4,0,rain,low,32,medium,weather,major,4,0,False,Moring,2022
7932,7932,Bangalore,Karnataka,12.82141,77.419024,2022-01-04,11:00,11,Tuesday,False,highway,4,0,clear,high,30,low,distraction,minor,1,1,False,Moring,2022
7933,7933,Kolkata,West Bengal,22.439897,88.400428,2022-07-12,13:00,13,Tuesday,False,rural,1,0,rain,medium,27,medium,poor road,fatal,1,1,False,Afternoon,2022
7934,7934,Kolkata,West Bengal,22.404468,88.271095,2023-02-16,12:00,12,Thursday,False,urban,1,1,clear,high,16,high,weather,minor,5,4,False,Afternoon,2023
7935,7935,Delhi,Delhi,28.743753,76.918518,2025-03-05,12:00,12,Wednesday,False,urban,4,1,fog,low,25,low,weather,fatal,3,3,False,Afternoon,2025
7936,7936,Delhi,Delhi,28.462257,76.920732,2024-08-10,18:00,18,Saturday,True,highway,2,0,fog,low,15,high,poor road,minor,4,4,True,Evening,2024
7937,7937,Mumbai,Maharashtra,19.161703,72.959452,2024-07-28,8:00,8,Sunday,True,highway,2,0,fog,low,23,high,overspeeding,minor,3,3,True,Moring,2024
7938,7938,Kolkata,West Bengal,22.519074,88.273875,2025-03-19,21:00,21,Wednesday,False,urban,2,1,clear,high,17,high,distraction,major,5,5,False,Night,2025
7939,7939,Mumbai,Maharashtra,18.858292,72.724679,2023-04-25,3:00,3,Tuesday,False,highway,4,1,clear,high,19,low,drunk driving,minor,3,1,False,Moring,2023
7940,7940,Chennai,Tamil Nadu,12.840965,80.199741,2022-01-15,2:00,2,Saturday,True,highway,1,0,clear,high,24,low,weather,major,2,2,False,Moring,2022
7941,7941,Pune,Maharashtra,18.512389,73.887685,2023-01-22,18:00,18,Sunday,True,highway,6,0,rain,medium,16,medium,drunk driving,minor,2,2,True,Evening,2023
7942,7942,Chennai,Tamil Nadu,12.896553,80.297995,2022-03-15,14:00,14,Tuesday,False,rural,6,1,fog,low,33,medium,weather,minor,4,4,False,Afternoon,2022
7943,7943,Pune,Maharashtra,18.441142,73.718585,2023-02-07,17:00,17,Tuesday,False,urban,6,0,clear,high,25,high,weather,minor,2,1,True,Evening,2023
7944,7944,Hyderabad,Telangana,17.380852,78.203426,2022-12-15,14:00,14,Thursday,False,rural,2,0,fog,low,38,high,drunk driving,major,3,0,False,Afternoon,2022
7945,7945,Delhi,Delhi,28.767231,77.208253,2023-08-15,10:00,10,Tuesday,False,highway,2,0,clear,high,20,medium,poor road,minor,2,2,True,Moring,2023
7946,7946,Pune,Maharashtra,18.575638,73.923839,2024-12-20,6:00,6,Friday,False,highway,3,0,fog,low,29,medium,poor road,minor,3,0,False,Moring,2024
7947,7947,Bangalore,Karnataka,12.976971,77.507575,2022-02-23,21:00,21,Wednesday,False,urban,6,1,clear,high,28,high,poor road,minor,2,2,False,Night,2022
7948,7948,Hyderabad,Telangana,17.392915,78.30541,2023-03-09,14:00,14,Thursday,False,highway,4,1,clear,high,27,high,drunk driving,minor,1,0,False,Afternoon,2023
7949,7949,Pune,Maharashtra,18.463128,73.91656,2023-01-16,0:00,0,Monday,False,rural,2,0,rain,medium,37,low,overspeeding,minor,1,1,False,Moring,2023
7950,7950,Hyderabad,Telangana,17.22494,78.427889,2022-02-27,23:00,23,Sunday,True,rural,3,0,clear,high,32,medium,drunk driving,minor,5,0,False,Night,2022
7951,7951,Pune,Maharashtra,18.629516,73.855371,2024-04-11,23:00,23,Thursday,False,rural,6,0,rain,low,16,medium,distraction,minor,3,0,False,Night,2024
7952,7952,Kolkata,West Bengal,22.643841,88.424733,2024-04-09,7:00,7,Tuesday,False,urban,2,0,fog,low,17,low,drunk driving,minor,4,2,False,Moring,2024
7953,7953,Mumbai,Maharashtra,19.205152,72.807652,2022-07-07,1:00,1,Thursday,False,rural,1,0,rain,low,31,high,drunk driving,minor,3,1,False,Moring,2022
7954,7954,Mumbai,Maharashtra,18.882265,72.840487,2022-04-10,12:00,12,Sunday,True,urban,5,1,rain,low,21,high,overspeeding,fatal,4,4,False,Afternoon,2022
7955,7955,Kolkata,West Bengal,22.611403,88.436412,2025-01-07,1:00,1,Tuesday,False,highway,4,1,clear,high,38,medium,weather,major,3,3,False,Moring,2025
7956,7956,Mumbai,Maharashtra,18.996755,72.857324,2025-03-14,17:00,17,Friday,False,rural,3,1,rain,medium,32,high,weather,fatal,4,4,True,Evening,2025
7957,7957,Delhi,Delhi,28.458585,77.244541,2023-05-24,13:00,13,Wednesday,False,rural,2,1,fog,low,35,low,poor road,minor,1,1,False,Afternoon,2023
7958,7958,Bangalore,Karnataka,12.819686,77.6252,2024-02-10,11:00,11,Saturday,True,highway,6,1,rain,medium,37,medium,weather,minor,1,1,False,Moring,2024
7959,7959,Pune,Maharashtra,18.56797,73.987189,2023-05-27,14:00,14,Saturday,True,rural,3,0,clear,high,38,low,drunk driving,minor,4,1,False,Afternoon,2023
7960,7960,Kolkata,West Bengal,22.53829,88.443748,2023-03-08,13:00,13,Wednesday,False,rural,5,0,clear,high,19,high,weather,minor,5,2,False,Afternoon,2023
