temperature,hour,is_peak_hour,is_weekend,traffic_signal,lanes,festival,risk_score,weather_fog,weather_rain,visibility_low,visibility_medium,traffic_density_low,traffic_density_medium,road_type_rural,road_type_urban
34,1,0,0,0,2,0,0.1,0,0,0,0,1,0,0,0
20,0,0,0,0,2,0,0.45,0,1,0,1,1,0,1,0
27,0,0,0,0,1,0,0.25,0,1,0,1,1,0,0,0
32,16,0,0,1,1,0,0.1,0,0,0,0,1,0,0,0
35,22,0,1,0,2,0,0.45,0,1,0,1,1,0,0,1
26,21,0,0,0,6,0,0.45,0,1,1,0,1,0,0,0
37,14,0,0,1,6,0,0.45,1,0,1,0,1,0,0,1
23,11,0,0,1,2,0,0.45,1,0,1,0,1,0,0,1
39,0,0,0,1,3,0,0.85,1,0,1,0,0,0,1,0
24,19,1,0,0,5,0,0.6,1,0,1,0,0,1,0,0
38,16,0,0,1,3,0,0.45,0,1,0,1,0,0,0,0
35,2,0,0,1,4,0,0.25,0,1,0,1,1,0,0,1
39,14,0,0,1,3,0,0.3,0,0,0,0,0,0,1,0
18,2,0,0,1,5,0,0.45,1,0,1,0,1,0,1,0
36,8,1,0,1,6,0,0.45,0,0,0,0,0,0,0,0
27,2,0,1,1,1,0,0.1,0,0,0,0,0,1,0,1
18,5,0,1,0,2,0,0.65,1,0,1,0,0,0,1,0
22,13,0,0,1,3,0,0.45,1,0,1,0,1,0,0,0
28,5,0,0,1,1,0,0.65,0,1,1,0,0,0,0,0
18,3,0,1,1,5,0,0.45,1,0,1,0,1,0,0,1
25,19,1,0,1,5,0,0.8,0,1,1,0,0,0,1,0
23,2,0,0,1,5,0,0.3,0,0,0,0,1,0,1,0
19,20,0,0,1,4,0,0.65,1,0,1,0,0,0,0,1
28,13,0,0,1,2,0,0.5,0,0,0,0,0,0,1,0
27,6,0,1,1,5,0,0.45,1,0,1,0,1,0,0,1
24,6,0,0,1,3,0,0.3,0,0,0,0,0,0,0,0
36,17,1,0,1,6,0,0.8,1,0,1,0,0,0,0,0
32,23,0,1,1,5,0,0.65,0,1,1,0,0,0,1,0
23,16,0,0,1,2,0,0.65,1,0,1,0,0,1,0,1
28,16,0,0,1,2,0,0.65,0,1,1,0,0,0,1,0
27,11,0,0,1,6,0,0.45,0,1,1,0,0,1,0,0
35,4,0,0,1,6,0,0.1,0,0,0,0,1,0,0,0
16,3,0,1,1,3,0,0.3,0,0,0,0,0,0,0,1
24,5,0,1,0,1,0,0.25,0,1,0,1,0,1,1,0
40,21,0,0,1,5,0,0.45,1,0,1,0,0,1,0,0
26,21,0,0,1,3,0,0.45,1,0,1,0,0,1,0,0
15,16,0,1,0,5,0,0.45,1,0,1,0,0,1,0,1
25,9,1,0,0,2,0,0.65,0,0,0,0,0,0,1,0
26,4,0,0,1,3,0,0.3,0,0,0,0,1,0,0,0
35,15,0,1,1,5,0,0.65,0,1,1,0,0,0,1,0
27,16,0,1,1,6,1,0.55,1,0,1,0,0,1,0,0
21,12,0,0,0,4,0,0.1,0,0,0,0,0,1,0,0
30,12,0,1,0,3,0,0.25,0,1,0,1,1,0,0,0
32,17,1,0,0,2,0,0.6,0,1,0,1,0,0,0,1
28,20,0,1,1,1,0,0.45,0,1,0,1,0,1,0,1
25,12,0,0,0,6,0,0.65,1,0,1,0,0,0,0,1
28,18,1,1,0,3,0,0.25,0,0,0,0,0,1,1,0
34,20,0,0,0,4,0,0.45,1,0,1,0,0,1,0,1
31,1,0,1,1,5,0,0.3,0,0,0,0,0,0,0,0
32,21,0,0,1,2,0,0.1,0,0,0,0,0,1,0,0
19,11,0,1,1,5,0,0.45,0,1,0,1,0,1,1,0
19,11,0,0,1,4,0,0.25,0,1,0,1,1,0,0,0
32,21,0,0,1,5,0,0.65,0,1,1,0,0,0,0,0
20,19,1,1,0,6,0,0.6,1,0,1,0,0,1,1,0
24,5,0,0,0,2,0,0.65,0,1,0,1,0,0,0,1
15,9,1,1,1,2,0,0.6,1,0,1,0,0,1,0,1
36,2,0,1,1,1,0,0.45,0,1,1,0,0,1,0,1
31,8,1,0,1,4,0,0.4,0,1,0,1,1,0,0,1
31,10,1,1,0,3,0,0.45,0,0,0,0,0,0,1,0
40,21,0,0,1,4,0,0.45,1,0,1,0,0,1,1,0
40,6,0,1,1,3,0,0.65,0,1,1,0,0,1,0,0
23,9,1,0,1,5,0,0.25,0,0,0,0,1,0,0,1
18,17,1,1,1,4,0,0.8,1,0,1,0,0,0,0,1
29,15,0,0,0,4,0,0.1,0,0,0,0,1,0,0,0
31,12,0,0,0,1,0,0.65,0,1,1,0,0,1,0,1
28,9,1,0,0,2,0,0.25,0,0,0,0,0,1,0,1
17,12,0,0,0,3,0,0.65,0,1,1,0,0,0,1,0
37,9,1,1,0,3,0,0.45,0,0,0,0,0,1,0,0
40,12,0,1,1,2,0,0.65,1,0,1,0,1,0,1,0
31,2,0,0,1,6,0,0.45,0,1,0,1,1,0,1,0
27,20,0,1,1,3,0,0.45,1,0,1,0,0,1,0,0
36,18,1,0,1,3,0,0.8,1,0,1,0,0,0,0,1
28,18,1,0,1,2,0,0.8,1,0,1,0,0,0,0,0
35,5,0,0,1,4,0,0.45,0,1,1,0,1,0,0,0
28,10,1,0,0,4,0,0.4,0,1,0,1,0,1,0,1
34,12,0,0,0,5,0,0.1,0,0,0,0,1,0,0,0
31,3,0,0,0,4,0,0.45,0,1,0,1,1,0,0,1
19,7,0,0,1,1,0,0.1,0,0,0,0,1,0,1,0
25,2,0,0,0,1,0,0.25,0,1,0,1,0,1,0,1
16,10,1,0,1,5,0,0.8,0,1,1,0,0,0,1,0
19,16,0,1,1,5,0,0.3,0,0,0,0,1,0,0,0
35,3,0,0,1,4,0,0.1,0,0,0,0,1,0,1,0
39,19,1,1,1,2,0,0.4,0,1,0,1,0,1,1,0
20,8,1,0,1,3,0,0.6,1,0,1,0,0,1,1,0
24,8,1,0,1,6,0,0.6,0,1,1,0,1,0,1,0
26,16,0,0,0,3,0,0.25,0,1,0,1,1,0,1,0
27,1,0,0,1,5,0,0.45,0,1,1,0,1,0,1,0
22,0,0,0,1,4,0,0.45,1,0,1,0,1,0,0,1
35,6,0,0,0,6,0,0.45,0,1,1,0,0,1,0,0
29,17,1,0,1,4,0,0.6,1,0,1,0,1,0,0,1
22,19,1,0,0,3,0,0.4,0,1,0,1,0,1,0,0
23,2,0,0,0,1,0,0.45,1,0,1,0,1,0,0,1
16,20,0,0,0,6,0,0.3,0,0,0,0,0,0,0,0
23,3,0,0,1,2,0,0.45,0,1,1,0,1,0,0,0
36,21,0,1,1,4,0,0.1,0,0,0,0,0,1,0,0
28,16,0,0,1,6,0,0.65,1,0,1,0,0,0,0,1
17,18,1,0,1,2,0,0.8,1,0,1,0,0,0,0,1
16,14,0,0,0,4,0,0.1,0,0,0,0,1,0,0,1
30,22,0,1,1,6,0,0.1,0,0,0,0,1,0,1,0
25,1,0,1,1,5,0,0.65,1,0,1,0,1,0,0,0
26,1,0,1,0,2,0,0.25,0,1,0,1,1,0,0,1
34,17,1,0,1,4,0,0.45,0,0,0,0,0,0,0,0
24,5,0,0,1,1,0,0.3,0,0,0,0,0,0,1,0
23,6,0,1,1,4,0,0.65,1,0,1,0,0,0,0,1
20,17,1,0,1,3,0,0.6,1,0,1,0,0,1,0,1
38,9,1,0,1,2,0,0.45,0,0,0,0,0,0,1,0
18,23,0,0,0,6,0,0.45,1,0,1,0,1,0,0,0
21,1,0,1,1,4,0,0.45,1,0,1,0,1,0,0,1
23,6,0,0,1,3,0,0.5,0,0,0,0,0,0,0,0
21,0,0,0,1,6,0,0.45,1,0,1,0,1,0,0,1
38,4,0,0,1,6,0,0.45,1,0,1,0,1,0,0,0
22,13,0,0,0,1,0,0.25,0,1,0,1,1,0,0,1
32,22,0,0,0,2,0,0.65,0,1,1,0,1,0,1,0
27,20,0,0,0,3,0,0.5,0,0,0,0,0,0,0,1
24,8,1,0,0,3,0,0.8,1,0,1,0,0,0,0,0
22,3,0,1,1,5,0,0.25,0,1,0,1,1,0,0,0
37,4,0,0,1,4,0,0.1,0,0,0,0,1,0,0,1
18,3,0,0,1,2,0,0.65,1,0,1,0,0,1,0,1
20,4,0,0,1,4,0,0.1,0,0,0,0,0,1,1,0
39,9,1,1,0,3,0,0.6,0,1,0,1,0,0,0,1
40,13,0,0,1,3,0,0.65,0,1,1,0,0,0,0,1
33,20,0,0,1,1,0,0.45,0,1,1,0,1,0,1,0
24,6,0,0,0,1,0,0.45,0,1,1,0,1,0,1,0
32,8,1,1,0,4,0,0.45,0,0,0,0,0,0,1,0
18,12,0,0,1,4,0,0.1,0,0,0,0,0,1,1,0
29,15,0,1,0,5,0,0.45,0,1,1,0,0,1,0,0
28,1,0,0,1,4,0,0.45,0,1,1,0,0,1,0,1
28,23,0,1,0,5,0,0.1,0,0,0,0,0,1,0,0
15,17,1,0,0,6,0,0.6,0,1,0,1,0,0,0,0
37,14,0,1,0,6,0,0.65,1,0,1,0,0,1,0,0
23,22,0,0,1,6,0,0.45,1,0,1,0,0,1,0,0
40,10,1,0,0,2,0,0.25,0,0,0,0,0,1,0,1
15,7,0,0,0,5,0,0.45,1,0,1,0,0,1,0,1
35,18,1,0,0,5,0,0.6,1,0,1,0,0,1,1,0
22,0,0,0,0,4,0,0.45,1,0,1,0,1,0,0,1
18,5,0,1,1,4,0,0.65,0,1,1,0,0,0,1,0
26,17,1,0,0,1,0,0.6,1,0,1,0,1,0,0,0
34,0,0,0,0,2,0,0.45,1,0,1,0,1,0,0,1
40,14,0,1,0,2,0,0.65,0,1,1,0,0,0,1,0
34,10,1,1,0,5,0,0.8,0,1,1,0,0,0,0,1
16,18,1,0,0,2,0,0.45,0,0,0,0,0,0,1,0
36,0,0,1,0,4,0,0.3,0,0,0,0,0,0,0,1
35,21,0,0,0,6,0,0.45,0,1,1,0,1,0,0,0
28,14,0,0,1,6,0,0.45,1,0,1,0,1,0,0,0
37,14,0,1,0,1,0,0.25,0,1,0,1,1,0,0,1
19,13,0,0,0,6,0,0.65,1,0,1,0,0,1,0,0
35,15,0,0,0,5,0,0.1,0,0,0,0,1,0,1,0
18,13,0,0,1,3,0,0.45,0,1,1,0,0,1,1,0
27,3,0,1,0,3,0,0.1,0,0,0,0,0,1,1,0
37,18,1,1,0,6,0,0.8,0,1,1,0,0,0,1,0
40,22,0,1,0,4,1,0.55,1,0,1,0,1,0,0,1
35,13,0,0,0,6,0,0.45,1,0,1,0,0,1,0,1
25,22,0,1,1,1,0,0.65,1,0,1,0,0,0,1,0
18,0,0,0,0,6,0,0.25,0,1,0,1,1,0,1,0
19,13,0,0,0,2,0,0.1,0,0,0,0,1,0,0,1
20,12,0,1,0,2,0,0.65,1,0,1,0,0,0,1,0
31,11,0,1,0,5,0,0.3,0,0,0,0,0,0,1,0
28,14,0,1,1,6,0,0.1,0,0,0,0,1,0,0,1
40,13,0,0,1,3,0,0.65,1,0,1,0,0,0,1,0
35,16,0,0,0,4,0,0.1,0,0,0,0,0,1,0,0
33,4,0,0,1,2,0,0.25,0,1,0,1,1,0,0,0
23,20,0,0,1,2,0,0.25,0,1,0,1,1,0,1,0
26,19,1,0,0,2,0,0.6,1,0,1,0,1,0,0,0
15,22,0,1,1,4,0,0.25,0,1,0,1,0,1,0,1
27,6,0,0,0,4,0,0.3,0,0,0,0,0,1,0,1
35,21,0,0,0,5,0,0.45,1,0,1,0,0,1,1,0
37,0,0,0,1,1,0,0.3,0,0,0,0,1,0,1,0
33,18,1,1,1,6,0,0.8,0,1,1,0,0,1,0,1
18,18,1,0,0,3,0,0.8,1,0,1,0,0,0,0,1
32,14,0,1,0,3,0,0.65,0,1,1,0,0,0,0,0
36,6,0,0,1,6,0,0.25,0,1,0,1,0,1,1,0
22,22,0,0,1,3,0,0.25,0,1,0,1,1,0,0,0
26,9,1,0,1,3,0,0.6,0,1,0,1,0,0,0,0
36,9,1,0,0,1,0,0.8,1,0,1,0,0,0,0,1
34,14,0,0,1,5,0,0.65,1,0,1,0,0,0,1,0
31,3,0,0,0,4,0,0.1,0,0,0,0,1,0,0,0
35,0,0,0,1,3,0,0.1,0,0,0,0,1,0,0,0
36,0,0,0,1,4,0,0.1,0,0,0,0,1,0,0,0
40,14,0,0,1,6,0,0.25,0,1,0,1,0,1,0,1
36,5,0,1,0,4,0,0.65,0,1,1,0,1,0,0,1
32,19,1,1,0,1,0,0.8,1,0,1,0,0,0,0,0
15,0,0,0,0,5,0,0.45,1,0,1,0,0,1,1,0
31,9,1,0,1,5,0,0.45,0,0,0,0,0,0,0,0
28,21,0,0,1,6,0,0.45,1,0,1,0,0,1,0,0
16,2,0,0,1,1,0,0.45,1,0,1,0,1,0,1,0
21,3,0,1,1,6,0,0.1,0,0,0,0,0,1,1,0
34,20,0,1,1,5,0,0.1,0,0,0,0,0,1,0,1
25,21,0,0,1,2,0,0.1,0,0,0,0,1,0,0,1
20,4,0,0,0,1,0,0.1,0,0,0,0,1,0,0,0
32,14,0,1,1,5,0,0.45,0,1,0,1,0,0,0,1
19,20,0,0,1,4,0,0.45,1,0,1,0,0,1,0,0
26,1,0,0,0,6,0,0.45,1,0,1,0,1,0,0,1
34,10,1,0,1,4,0,0.8,1,0,1,0,0,0,0,0
36,23,0,0,1,4,0,0.65,1,0,1,0,1,0,1,0
30,21,0,0,1,6,0,0.45,1,0,1,0,0,1,0,0
30,21,0,0,1,6,0,0.45,1,0,1,0,0,1,1,0
40,23,0,0,1,6,0,0.65,1,0,1,0,1,0,0,1
15,2,0,0,0,4,0,0.25,0,1,0,1,1,0,0,0
26,5,0,0,0,4,0,0.1,0,0,0,0,0,1,0,0
39,13,0,0,0,1,0,0.3,0,0,0,0,1,0,0,1
17,21,0,0,1,4,0,0.45,0,1,1,0,1,0,0,1
29,22,0,0,0,6,0,0.65,1,0,1,0,1,0,0,0
24,16,0,0,1,1,0,0.45,1,0,1,0,1,0,0,1
34,4,0,0,0,2,0,0.3,0,0,0,0,0,1,0,1
34,7,0,0,1,5,0,0.45,0,1,1,0,0,1,0,1
27,7,0,0,0,6,0,0.65,1,0,1,0,0,1,1,0
39,5,0,0,1,3,0,0.25,0,1,0,1,1,0,1,0
23,19,1,0,1,6,0,1.0,1,0,1,0,0,0,1,0
31,15,0,0,1,3,0,0.45,0,1,1,0,0,1,1,0
23,14,0,0,0,1,0,0.1,0,0,0,0,1,0,0,0
34,7,0,1,1,6,0,0.1,0,0,0,0,0,1,1,0
17,17,1,0,0,6,0,0.6,0,1,1,0,1,0,1,0
34,20,0,0,0,3,0,0.3,0,0,0,0,0,0,0,0
19,5,0,1,0,2,0,0.45,1,0,1,0,1,0,1,0
17,21,0,1,1,5,0,0.3,0,0,0,0,0,0,0,0
28,11,0,1,1,6,0,0.65,0,1,1,0,0,0,0,1
36,0,0,0,0,3,0,0.45,0,1,1,0,1,0,0,0
35,5,0,0,0,2,0,0.3,0,0,0,0,0,0,1,0
23,23,0,1,0,3,0,0.1,0,0,0,0,0,1,0,1
16,8,1,0,1,3,0,1.0,1,0,1,0,0,0,1,0
34,4,0,0,1,5,0,0.45,0,1,1,0,1,0,1,0
40,18,1,1,1,5,0,0.6,0,1,0,1,0,0,1,0
34,20,0,0,0,4,0,0.25,0,1,0,1,1,0,1,0
20,20,0,0,1,1,0,0.65,1,0,1,0,0,0,1,0
15,8,1,0,1,3,0,0.8,1,0,1,0,0,0,0,1
20,2,0,0,0,1,0,0.25,0,1,0,1,1,0,0,1
18,8,1,1,0,1,0,0.25,0,0,0,0,0,1,0,1
35,18,1,0,1,1,0,0.8,0,1,1,0,0,0,0,0
22,4,0,0,1,3,0,0.1,0,0,0,0,1,0,0,1
38,21,0,0,0,4,0,0.85,0,1,1,0,0,0,0,0
39,19,1,1,1,3,0,0.8,1,0,1,0,0,0,1,0
32,6,0,1,1,3,0,0.25,0,1,0,1,1,0,1,0
17,17,1,0,0,4,0,0.6,1,0,1,0,0,1,0,0
16,14,0,0,1,4,0,0.3,0,0,0,0,0,0,0,0
35,20,0,0,1,6,0,0.1,0,0,0,0,0,1,1,0
18,10,1,1,0,4,0,0.4,0,1,0,1,1,0,1,0
35,10,1,1,0,1,0,0.8,1,0,1,0,0,0,0,1
26,17,1,0,1,1,0,0.6,1,0,1,0,0,1,1,0
29,8,1,0,0,2,0,0.6,0,1,0,1,0,0,0,1
35,20,0,1,0,1,0,0.65,1,0,1,0,0,0,0,1
23,21,0,0,1,5,0,0.25,0,1,0,1,1,0,0,1
22,0,0,1,1,5,0,0.45,1,0,1,0,1,0,0,0
35,16,0,0,0,3,0,0.45,1,0,1,0,1,0,0,1
17,17,1,0,1,1,0,0.45,0,0,0,0,0,0,0,0
38,3,0,1,0,1,0,0.1,0,0,0,0,1,0,0,0
18,4,0,1,1,4,0,0.25,0,1,0,1,0,1,1,0
31,6,0,0,1,6,0,0.65,0,1,1,0,0,0,0,1
36,7,0,0,1,5,0,0.65,0,1,1,0,0,1,1,0
22,15,0,0,1,2,0,0.25,0,1,0,1,0,1,0,0
16,17,1,0,0,6,0,0.45,0,0,0,0,0,0,1,0
19,23,0,0,1,6,0,0.45,0,1,0,1,0,1,1,0
19,22,0,0,0,2,0,0.45,0,1,0,1,0,0,0,1
20,4,0,1,0,2,0,0.45,1,0,1,0,0,1,1,0
32,10,1,0,0,4,0,0.4,0,1,0,1,0,1,0,1
19,6,0,1,1,1,0,0.1,0,0,0,0,1,0,1,0
31,0,0,1,0,5,0,0.45,1,0,1,0,1,0,0,1
35,22,0,0,1,2,0,0.65,1,0,1,0,0,0,0,0
31,8,1,0,1,2,0,0.45,0,0,0,0,0,0,1,0
34,7,0,0,0,4,0,0.45,1,0,1,0,0,1,0,1
34,14,0,0,0,5,0,0.45,1,0,1,0,0,1,0,1
26,3,0,0,0,2,0,0.1,0,0,0,0,0,1,0,0
39,5,0,0,0,2,0,0.65,1,0,1,0,0,0,1,0
40,21,0,0,1,3,0,0.65,1,0,1,0,0,0,0,1
21,2,0,1,0,2,0,0.1,0,0,0,0,1,0,1,0
19,18,1,0,1,1,0,0.6,0,1,0,1,0,0,0,1
28,3,0,0,1,2,0,0.45,1,0,1,0,1,0,0,0
22,6,0,0,0,2,0,0.45,0,1,0,1,0,0,1,0
29,14,0,0,1,3,0,0.45,1,0,1,0,0,1,0,1
19,15,0,1,0,3,0,0.1,0,0,0,0,0,1,0,1
31,15,0,0,0,4,0,0.45,1,0,1,0,1,0,0,0
19,20,0,1,0,6,0,0.3,0,0,0,0,0,0,0,1
32,3,0,0,0,4,0,0.45,0,1,1,0,0,1,0,1
21,6,0,0,0,4,0,0.1,0,0,0,0,1,0,1,0
31,18,1,0,1,3,0,0.4,0,1,0,1,0,1,0,0
21,22,0,0,1,1,0,0.3,0,0,0,0,0,0,1,0
33,21,0,0,0,5,0,0.45,0,1,1,0,1,0,1,0
36,1,0,0,0,1,0,0.25,0,1,0,1,1,0,1,0
38,4,0,0,0,5,0,0.45,1,0,1,0,1,0,0,0
32,4,0,0,1,6,0,0.45,0,1,0,1,1,0,0,1
27,19,1,0,1,2,0,0.6,1,0,1,0,0,1,0,1
39,15,0,0,0,1,0,0.1,0,0,0,0,1,0,0,1
30,13,0,0,0,2,0,0.3,0,0,0,0,0,0,0,1
28,9,1,0,1,1,0,0.8,1,0,1,0,0,0,1,0
40,22,0,0,0,2,0,0.45,1,0,1,0,1,0,1,0
33,6,0,0,0,5,0,0.25,0,1,0,1,1,0,1,0
23,8,1,0,0,1,0,0.6,1,0,1,0,0,1,0,1
26,13,0,1,1,4,0,0.65,0,1,1,0,1,0,0,0
20,0,0,0,0,1,0,0.65,1,0,1,0,0,1,0,1
40,6,0,0,0,4,0,0.45,0,1,0,1,1,0,1,0
38,3,0,0,1,3,0,0.25,0,1,0,1,1,0,0,0
19,6,0,0,0,5,0,0.45,0,1,1,0,1,0,1,0
29,19,1,0,0,3,0,0.25,0,0,0,0,1,0,0,1
40,22,0,0,0,4,0,0.3,0,0,0,0,0,0,1,0
22,3,0,0,0,1,0,0.25,0,1,0,1,1,0,1,0
17,5,0,1,1,5,0,0.1,0,0,0,0,0,1,0,1
31,7,0,0,0,5,0,0.1,0,0,0,0,1,0,1,0
16,7,0,0,1,2,0,0.45,1,0,1,0,0,1,0,0
31,4,0,1,0,1,0,0.1,0,0,0,0,1,0,0,1
23,13,0,0,1,6,0,0.65,0,1,1,0,0,0,0,1
35,9,1,0,0,2,0,0.8,0,1,1,0,0,0,0,1
27,9,1,0,0,3,0,0.4,0,1,0,1,0,1,0,0
37,11,0,0,1,4,0,0.45,1,0,1,0,0,1,0,1
35,13,0,0,0,3,0,0.65,1,0,1,0,0,0,0,1
15,3,0,1,1,6,0,0.1,0,0,0,0,1,0,0,0
36,21,0,1,0,3,1,0.75,1,0,1,0,0,0,1,0
21,3,0,1,1,4,0,0.45,0,1,1,0,1,0,0,0
17,8,1,0,1,6,0,0.8,0,1,1,0,0,0,0,0
22,12,0,0,1,1,0,0.1,0,0,0,0,0,1,1,0
17,22,0,1,0,5,0,0.45,0,1,1,0,0,1,1,0
38,16,0,0,1,4,0,0.25,0,1,0,1,0,1,1,0
40,21,0,1,0,1,0,0.65,0,1,1,0,0,1,0,0
38,13,0,1,0,1,0,0.45,1,0,1,0,1,0,0,0
39,22,0,0,0,3,0,0.65,1,0,1,0,0,1,0,0
35,0,0,0,1,4,0,0.45,0,1,1,0,1,0,1,0
26,13,0,0,1,1,0,0.45,1,0,1,0,0,1,0,0
40,20,0,0,0,3,0,0.65,1,0,1,0,0,0,0,1
28,2,0,0,0,4,0,0.3,0,0,0,0,0,0,1,0
22,21,0,0,1,4,0,0.45,1,0,1,0,1,0,0,1
38,23,0,1,1,5,0,0.65,1,0,1,0,0,0,0,1
33,22,0,0,1,2,0,0.3,0,0,0,0,0,0,0,0
29,20,0,0,1,2,0,0.45,1,0,1,0,0,1,0,1
26,10,1,1,0,4,0,0.6,1,0,1,0,0,1,0,0
33,21,0,0,1,3,0,0.45,0,1,0,1,0,0,0,0
22,5,0,0,1,6,0,0.3,0,0,0,0,0,0,0,1
36,14,0,0,1,4,0,0.45,1,0,1,0,0,1,0,0
20,8,1,0,1,1,0,0.4,0,1,0,1,0,1,0,1
37,10,1,0,0,3,0,0.45,0,0,0,0,0,0,0,0
29,17,1,1,1,5,0,0.65,0,0,0,0,0,0,0,1
36,19,1,1,0,6,0,0.8,0,1,1,0,0,0,1,0
18,10,1,1,1,3,0,0.45,0,0,0,0,0,0,1,0
25,11,0,0,1,6,0,0.65,0,1,1,0,0,0,1,0
16,22,0,1,1,4,0,0.25,0,1,0,1,1,0,0,1
19,18,1,1,1,1,0,0.4,0,1,0,1,0,1,0,1
20,7,0,0,1,2,0,0.1,0,0,0,0,1,0,1,0
19,17,1,0,0,3,0,0.8,1,0,1,0,0,0,0,0
22,22,0,0,0,1,0,0.1,0,0,0,0,1,0,0,1
16,2,0,1,1,5,0,0.45,1,0,1,0,1,0,1,0
32,2,0,1,1,4,0,0.45,1,0,1,0,1,0,0,0
26,0,0,0,0,4,0,0.1,0,0,0,0,0,1,1,0
22,4,0,0,0,2,0,0.65,1,0,1,0,0,1,0,0
26,12,0,0,1,2,0,0.1,0,0,0,0,0,1,1,0
38,12,0,1,1,4,0,0.45,0,1,0,1,0,1,1,0
31,21,0,0,1,5,0,0.25,0,1,0,1,1,0,0,1
38,5,0,0,1,4,0,0.1,0,0,0,0,1,0,0,1
25,7,0,0,1,3,0,0.45,0,1,1,0,1,0,0,0
31,5,0,1,0,3,0,0.3,0,0,0,0,0,0,0,0
38,9,1,1,1,2,0,0.25,0,0,0,0,0,1,0,1
32,2,0,1,0,3,0,0.45,1,0,1,0,1,0,0,1
18,8,1,1,1,5,0,0.25,0,0,0,0,1,0,0,1
17,6,0,0,1,3,0,0.45,1,0,1,0,1,0,1,0
28,21,0,1,0,6,0,0.45,1,0,1,0,1,0,0,0
32,6,0,0,0,1,0,0.1,0,0,0,0,1,0,1,0
38,6,0,0,1,6,0,0.25,0,1,0,1,0,1,0,0
25,2,0,0,0,4,0,0.25,0,1,0,1,0,1,0,1
20,10,1,0,0,4,0,1.0,1,0,1,0,0,0,0,1
20,20,0,0,0,5,0,0.1,0,0,0,0,1,0,0,0
32,10,1,0,1,3,0,0.8,0,1,1,0,0,0,0,0
21,17,1,0,0,1,0,0.8,1,0,1,0,0,0,0,0
23,0,0,1,1,6,0,0.65,0,1,1,0,1,0,1,0
30,3,0,0,1,3,0,0.65,0,1,1,0,1,0,0,1
34,8,1,0,1,6,0,0.25,0,0,0,0,1,0,1,0
23,15,0,0,1,2,0,0.45,1,0,1,0,0,1,1,0
19,11,0,0,0,5,0,0.1,0,0,0,0,0,1,1,0
25,16,0,0,0,2,0,0.45,1,0,1,0,1,0,0,1
18,22,0,0,0,4,0,0.45,1,0,1,0,0,1,0,1
21,17,1,0,0,6,0,0.8,0,1,1,0,0,0,1,0
15,11,0,0,0,1,0,0.45,1,0,1,0,0,1,0,1
25,12,0,1,0,5,0,0.3,0,0,0,0,0,0,0,1
36,6,0,0,0,4,0,0.1,0,0,0,0,1,0,1,0
29,15,0,0,1,3,0,0.45,0,1,1,0,1,0,0,1
35,4,0,0,0,3,0,0.1,0,0,0,0,1,0,1,0
38,21,0,0,0,4,0,0.1,0,0,0,0,0,1,0,0
20,20,0,1,1,3,0,0.45,0,1,0,1,0,1,0,0
36,17,1,0,0,1,0,0.8,1,0,1,0,0,0,1,0
28,9,1,1,0,1,0,0.8,1,0,1,0,0,0,0,0
34,1,0,0,0,3,0,0.45,0,1,1,0,0,1,0,0
16,14,0,0,0,1,0,0.85,1,0,1,0,0,0,0,1
23,23,0,0,1,4,0,0.25,0,1,0,1,1,0,0,0
33,22,0,0,0,5,0,0.45,0,1,0,1,0,0,0,0
36,2,0,1,0,2,0,0.1,0,0,0,0,1,0,0,1
26,5,0,0,0,2,0,0.1,0,0,0,0,1,0,0,0
15,17,1,0,1,4,0,0.4,0,1,0,1,0,1,0,0
34,23,0,0,1,6,0,0.3,0,0,0,0,0,0,0,0
33,3,0,0,1,6,0,0.45,0,1,0,1,1,0,0,1
17,16,0,0,0,5,0,0.3,0,0,0,0,0,0,0,1
15,22,0,0,1,5,0,0.25,0,1,0,1,0,1,0,0
26,21,0,1,0,4,0,0.1,0,0,0,0,0,1,1,0
28,18,1,0,0,5,0,0.8,1,0,1,0,0,0,1,0
23,1,0,0,1,3,0,0.1,0,0,0,0,1,0,0,1
37,0,0,0,1,4,0,0.65,0,1,1,0,0,0,0,1
33,11,0,0,1,1,0,0.1,0,0,0,0,1,0,0,1
33,1,0,1,0,1,0,0.25,0,1,0,1,0,1,0,1
18,11,0,1,1,3,0,0.65,1,0,1,0,0,0,1,0
17,8,1,0,1,3,0,0.8,1,0,1,0,0,0,0,0
20,14,0,0,1,5,0,0.65,0,1,1,0,0,1,0,1
33,22,0,1,0,3,0,0.3,0,0,0,0,0,0,1,0
29,11,0,0,1,4,0,0.45,1,0,1,0,1,0,0,1
24,2,0,1,0,3,0,0.45,1,0,1,0,1,0,0,1
36,6,0,1,1,5,0,0.1,0,0,0,0,1,0,1,0
22,6,0,0,1,3,0,0.1,0,0,0,0,0,1,1,0
19,2,0,0,1,3,0,0.65,0,1,1,0,1,0,0,0
18,23,0,1,1,6,0,0.3,0,0,0,0,0,0,1,0
17,14,0,0,1,4,0,0.65,0,1,1,0,0,0,0,0
27,14,0,0,1,5,0,0.45,0,1,0,1,0,0,0,0
27,10,1,1,1,5,0,0.6,0,1,0,1,0,0,1,0
29,15,0,0,1,5,0,0.65,0,1,0,1,0,0,0,0
38,21,0,0,1,4,0,0.65,0,1,1,0,0,0,1,0
33,7,0,0,1,2,0,0.45,1,0,1,0,1,0,0,1
